qdot,S_q,Suu_q,Sud_q,Sx_q,Sc_q,q,D_q,beta,theta,M
22,1.0000004780588971,0.999999349554311,1.128504586152466e-06,-5.8159432786767225e-08,-5.922862561639706e-07,1.4510587859001465,24,54.30107179652066,1.0,294
24,1.000000341153551,0.9999997830684328,5.580851180593665e-07,-1.2011853745370392e-08,-2.0491971338527217e-07,1.5155814726205097,24,54.30107179652066,1.0,294
25,1.000000147154204,0.9999997478078853,3.993463186431771e-07,-3.5201961751349575e-08,-2.1699015298835537e-07,1.5468338631400678,30,54.30107179652066,1.0,294
26,1.0000001571412294,0.9999998265395846,3.306016448114111e-07,-6.929198561231659e-09,-1.665312168296987e-07,1.5774672104874632,72,54.30107179652066,1.0,294
27,1.0000001686879418,0.9999998703849636,2.983029781597677e-07,-2.475948261870089e-09,-1.271390880407775e-07,1.6075169050959843,32,54.30107179652066,1.0,294
29,1.0000001297187593,0.999999957237608,1.7248115139249954e-07,-1.7701575918460948e-08,-2.5060816199194994e-08,1.6659910564531604,72,54.30107179652066,1.0,294
30,1.0000001165591177,0.9999999763407048,1.4021841303873866e-07,-2.955372675915409e-09,-2.0703922587960505e-08,1.6944715991093482,48,54.30107179652066,1.0,294
32,1.0000000852128013,0.9999999917448869,9.346791439774186e-08,-1.3971798577515446e-09,-6.857933269221412e-09,1.7500427423925216,12,54.30107179652066,1.0,294
33,1.0000000495936006,0.9999999971411492,5.245245141726415e-08,-3.3845132790771363e-10,-2.520399534079811e-09,1.7771768061189102,48,54.30107179652066,1.0,294
34,1.0000000428049611,0.9999999957912664,4.7013694770696063e-08,-2.221954287810509e-09,-1.986779283200492e-09,1.8039027690574911,36,54.30107179652066,1.0,294
35,1.0000000268943323,0.9999999984523792,2.8441953113041026e-08,-2.0319784008926863e-10,-1.344422979867344e-09,1.8302385091073667,48,54.30107179652066,1.0,294
36,1.0000000440859271,0.9999999966158488,4.747007813702377e-08,-1.7791341969182935e-09,-1.6050168430724835e-09,1.8562006357680816,18,54.30107179652066,1.0,294
37,1.0000000244049412,0.9999999963327494,2.8072191868140568e-08,-5.29957427609563e-10,-3.137293146451709e-09,1.88180461266097,24,54.30107179652066,1.0,294
38,1.0000000306237282,0.9999999968290718,3.3794656374206645e-08,-7.423925692556698e-11,-3.0966889101927454e-09,1.9070648652414464,16,54.30107179652066,1.0,294
40,1.000000020288599,0.9999999978864142,2.2402184874427032e-08,-2.113585770461133e-09,0.0,1.956607267759916,12,54.30107179652066,1.0,294
1,0.8175717606560167,0.9999999987785726,-0.1824282381225559,-7.30005862723584e-10,-4.91421536164552e-10,0.3093667726280136,6,543.0107179652066,0.1,294
2,1.0019747922343238,1.000000000187241,0.001974792047083,0.0,1.8724088808518488e-10,0.4375106855981304,12,543.0107179652066,0.1,294
3,0.9995631792707752,0.999999999992447,-0.0004368207216718,0.0,-7.552913538712656e-12,0.5358389683653282,8,543.0107179652066,0.1,294
4,1.0101821757806075,1.0000000000829574,0.01018217569765,0.0,8.295734592283166e-11,0.6187335452560272,6,543.0107179652066,0.1,294
5,1.0012165638376247,1.0000000000033331,0.0012165638342912,-3.571097062994562e-12,6.9044396062197316e-12,0.6917651335759597,24,543.0107179652066,0.1,294
6,1.0002376171378746,1.0000000000041087,0.0002376171337659,0.0,4.108801757855457e-12,0.7577907363102548,24,543.0107179652066,0.1,294
8,0.9999331932253126,1.0,-6.680677468735146e-05,0.0,0.0,0.8750213711962608,12,543.0107179652066,0.1,294
9,0.9998749241746572,1.0,-0.0001250758253428,0.0,0.0,0.9281003178840408,30,543.0107179652066,0.1,294
10,0.9998356353080649,1.0,-0.0001643646919352,0.0,0.0,0.978303633879958,24,543.0107179652066,0.1,294
11,1.0002666829209683,1.0,0.0002666829209683,0.0,0.0,1.026053507410312,23,543.0107179652066,0.1,294
12,1.0002145337997366,1.0,0.0002145337997365,0.0,0.0,1.0716779367306564,8,543.0107179652066,0.1,294
13,1.0001520267686996,1.0,0.0001520267686995,0.0,0.0,1.1154377616351123,23,543.0107179652066,0.1,294
14,1.000093573538545,1.0,9.357353854492036e-05,0.0,0.0,1.1575444700260211,45,543.0107179652066,0.1,294
16,1.000085006097499,1.0,8.500609749905312e-05,0.0,0.0,1.2374670905120544,5,543.0107179652066,0.1,294
17,1.0000418629060828,1.0,4.186290608276231e-05,0.0,0.0,1.2755518806017423,42,543.0107179652066,0.1,294
18,1.0000162242747357,1.0,1.6224274735440543e-05,0.0,0.0,1.312532056794391,31,543.0107179652066,0.1,294
19,1.0000129128503734,1.0,1.2912850373474492e-05,0.0,0.0,1.3484984983748365,21,543.0107179652066,0.1,294
20,1.0000091450502158,1.0,9.145050215688132e-06,0.0,0.0,1.3835302671519194,20,543.0107179652066,0.1,294
21,1.0000053258056405,1.0,5.325805640327932e-06,0.0,0.0,1.4176966530720647,38,543.0107179652066,0.1,294
22,1.0000055312963578,1.0,5.531296357781003e-06,0.0,0.0,1.4510587859001465,18,543.0107179652066,0.1,294
24,1.0000027843852817,1.0,2.7843852816606178e-06,0.0,0.0,1.5155814726205097,17,543.0107179652066,0.1,294
25,1.0000019535334337,1.0,1.9535334335437753e-06,0.0,0.0,1.5468338631400678,23,543.0107179652066,0.1,294
26,1.0000015740764163,1.0,1.5740764165937115e-06,0.0,0.0,1.5774672104874632,56,543.0107179652066,0.1,294
27,1.0000014559532873,1.0,1.4559532873103003e-06,0.0,0.0,1.6075169050959843,24,543.0107179652066,0.1,294
29,1.0000009911520162,1.0,9.911520161586854e-07,0.0,0.0,1.6659910564531604,47,543.0107179652066,0.1,294
30,1.0000007459673088,1.0,7.459673088663932e-07,0.0,0.0,1.6944715991093482,34,543.0107179652066,0.1,294
32,1.0000005292055378,1.0,5.292055378241448e-07,0.0,0.0,1.7500427423925216,8,543.0107179652066,0.1,294
33,1.0000003339157637,1.0,3.339157635533377e-07,0.0,0.0,1.7771768061189102,30,543.0107179652066,0.1,294
34,1.0000002927451994,1.0,2.927451994036884e-07,0.0,0.0,1.8039027690574911,24,543.0107179652066,0.1,294
35,1.0000002019716314,1.0,2.019716315279158e-07,0.0,0.0,1.8302385091073667,28,543.0107179652066,0.1,294
36,1.0000001929305573,1.0,1.929305572800428e-07,0.0,0.0,1.8562006357680816,17,543.0107179652066,0.1,294
37,1.0000001714316458,1.0,1.714316456909523e-07,0.0,0.0,1.88180461266097,15,543.0107179652066,0.1,294
38,1.000000139177747,1.0,1.3917774735542025e-07,0.0,0.0,1.9070648652414464,16,543.0107179652066,0.1,294
40,1.0000000927851649,1.0,9.278516490361348e-08,0.0,0.0,1.956607267759916,12,543.0107179652066,0.1,294
1,0.9443243026187524,0.9718318912773216,-0.027507588658569,-0.0048340345241748,-0.0233340741985036,0.3093667726280136,6,5.430107179652065,10.0,342
2,0.9818773387495414,0.9906372978376108,-0.0087599590880694,-0.0040402405603951,-0.0053224616019937,0.4375106855981304,12,5.430107179652065,10.0,342
3,0.9914920745655392,0.9954694166795456,-0.0039773421140065,-0.0034700218270769,-0.0010605614933774,0.5358389683653282,8,5.430107179652065,10.0,342
4,0.9956722555678996,0.9975817968890364,-0.0019095413211365,-0.0030045817214159,0.0005863786104522,0.6187335452560272,6,5.430107179652065,10.0,342
5,0.9972896735306918,0.9984105489011889,-0.001120875370497,-0.0025961943798002,0.0010067432809891,0.6917651335759597,24,5.430107179652065,10.0,342
6,0.9982151108577356,0.9988891000465598,-0.0006739891888241,-0.0022391139195538,0.0011282139661136,0.7577907363102548,24,5.430107179652065,10.0,342
8,0.999116284461914,0.9993721575292972,-0.0002558730673832,-0.0016658147686148,0.001037972297912,0.8750213711962608,12,5.430107179652065,10.0,342
9,0.9993342190116214,0.9994950714996912,-0.0001608524880698,-0.0014350872503997,0.000930158750091,0.9281003178840408,30,5.430107179652065,10.0,342
10,0.99948167185799,0.999587598058753,-0.0001059262007631,-0.0012506331279451,0.0008382311866981,0.978303633879958,24,5.430107179652065,10.0,342
11,0.9995832711789836,0.9996483728382912,-6.510165930750156e-05,-0.0010676167607697,0.0007159895990608,1.026053507410312,24,5.430107179652065,10.0,342
12,0.9996534063363556,0.9996906384484834,-3.723211212782677e-05,-0.0008947057481314,0.0005853441966148,1.0716779367306564,8,5.430107179652065,10.0,342
13,0.9997115314092296,0.999734915542852,-2.338413362220718e-05,-0.00077661138502,0.000511526927872,1.1154377616351123,24,5.430107179652065,10.0,342
14,0.9997518060177776,0.9997646436385486,-1.2837620770834026e-05,-0.0006581574874975,0.0004228011260461,1.1575444700260211,48,5.430107179652065,10.0,342
16,0.9998202684127412,0.9998251236386052,-4.855225863912692e-06,-0.0005103747502789,0.0003354983888842,1.2374670905120544,6,5.430107179652065,10.0,342
17,0.9998364688280048,0.9998373413679216,-8.725399165102853e-07,-0.0004110520369308,0.0002483934048523,1.2755518806017423,48,5.430107179652065,10.0,342
18,0.9998568723974596,0.9998563573832776,5.150141819935478e-07,-0.0003512255709771,0.0002075829542549,1.312532056794391,36,5.430107179652065,10.0,342
19,0.9998718119865851,0.9998702086220642,1.6033645210838964e-06,-0.0002817051974084,0.0001519138194726,1.3484984983748365,24,5.430107179652065,10.0,342
20,0.9998885517912344,0.9998868656027226,1.6861885119052728e-06,-0.0002493402540056,0.0001362058567282,1.3835302671519194,24,5.430107179652065,10.0,342
21,0.9999013317790616,0.9998995984308918,1.733348169692736e-06,-0.0002073335898774,0.0001069320207692,1.4176966530720647,48,5.430107179652065,10.0,342
22,0.9999129191844012,0.9999113995452288,1.5196391724093965e-06,-0.0001607646962383,7.21642414670425e-05,1.4510587859001465,24,5.430107179652065,10.0,342
24,0.9999340162597328,0.9999328357493856,1.1805103472836177e-06,-0.0001153761887816,4.8211938167321305e-05,1.5155814726205097,24,5.430107179652065,10.0,342
25,0.9999429925297312,0.99994188370947,1.1088202609693476e-06,-9.897341976387972e-05,4.08571292340239e-05,1.5468338631400678,30,5.430107179652065,10.0,342
26,0.9999503268856866,0.9999493813931496,9.45492537130778e-07,-8.336356726267926e-05,3.274496041213939e-05,1.5774672104874632,72,5.430107179652065,10.0,342
27,0.9999565656996612,0.9999557685226514,7.97177009705907e-07,-7.252520874906515e-05,2.8293731400534604e-05,1.6075169050959843,32,5.430107179652065,10.0,342
29,0.9999697220788878,0.9999693297424052,3.923364826513291e-07,-4.2866669362726534e-05,1.2196411767881368e-05,1.6659910564531604,72,5.430107179652065,10.0,342
30,0.9999729978081624,0.9999726513692432,3.464389194043594e-07,-3.906365598129387e-05,1.1715025224377742e-05,1.6944715991093482,48,5.430107179652065,10.0,342
32,0.9999828084820096,0.9999826098797056,1.9860230381501585e-07,-2.0604512095983888e-05,3.2143918016867852e-06,1.7500427423925216,12,5.430107179652065,10.0,342
33,0.9999862104464456,0.9999861058135652,1.046328804481813e-07,-1.657949251820114e-05,2.6853060833735755e-06,1.7771768061189102,48,5.430107179652065,10.0,342
34,0.9999889821585296,0.9999889096279128,7.253061682046687e-08,-1.2415454054467833e-05,1.3250819672666031e-06,1.8039027690574911,48,5.430107179652065,10.0,342
35,0.9999909554969636,0.9999909091335544,4.636340942322785e-08,-1.01291005132712e-05,1.0382340675221974e-06,1.8302385091073667,48,5.430107179652065,10.0,342
36,0.9999933207898288,0.9999932680596078,5.2730221003432115e-08,-7.631240440929784e-06,8.993000487288588e-07,1.8562006357680816,30,5.430107179652065,10.0,342
37,0.9999911383268262,0.9999910527172776,8.560954872226201e-08,-1.1086909427122078e-05,2.1396267046479418e-06,1.88180461266097,24,5.430107179652065,10.0,342
38,0.9999952649824958,0.9999952451116692,1.9870826643095436e-08,-5.212902488958083e-06,4.580141581562802e-07,1.9070648652414464,72,5.430107179652065,10.0,342
40,0.9999961321618354,0.9999961139724184,1.818941691196805e-08,-4.280780492665249e-06,3.947529111628207e-07,1.956607267759916,24,5.430107179652065,10.0,342
41,0.999997182205246,0.9999971738118228,8.393423107738712e-09,-3.018881926736332e-06,1.926937495761634e-07,1.980913880070811,48,5.430107179652065,10.0,342
44,0.9999976716776048,0.9999976681990352,3.47856967446591e-09,-2.331800964748831e-06,0.0,2.052107014820624,12,5.430107179652065,10.0,342
1,0.7869284214175736,0.8986882677531293,-0.1117598463355556,-0.0550269944282854,-0.0462847378185848,0.3093667726280136,6,54.30107179652066,1.0,342
2,1.0114935442715527,1.008668906161474,0.0028246381100786,-0.005481026486438,0.0141499326479118,0.4375106855981304,12,54.30107179652066,1.0,342
3,1.00275340205104,1.0020696284940105,0.0006837735570296,-0.0008860353024139,0.0029556637964243,0.5358389683653282,8,54.30107179652066,1.0,342
4,1.012333759370009,1.0059025991410713,0.0064311602289378,-0.0012682920708084,0.0071708912118797,0.6187335452560272,6,54.30107179652066,1.0,342
5,1.0017744508138764,1.0008642768562306,0.0009101739576458,-0.0004603160735867,0.0013245929298174,0.6917651335759597,24,54.30107179652066,1.0,342
6,1.0003552671683336,1.0001677317115276,0.0001875354568058,-7.82209168979658e-05,0.0002459526284255,0.7577907363102548,24,54.30107179652066,1.0,342
8,1.0000741781435627,1.0000438250495476,3.035309401505801e-05,-3.2973993532492027e-05,7.679904308004449e-05,0.8750213711962608,12,54.30107179652066,1.0,342
9,1.0000515576508455,1.000047955793866,3.6018569795064254e-06,-3.0115336586158168e-05,7.807113045210797e-05,0.9281003178840408,30,54.30107179652066,1.0,342
10,1.0000332797587157,1.0000412580511857,-7.978292469921757e-06,-1.6058914414862007e-05,5.731696560043822e-05,0.978303633879958,24,54.30107179652066,1.0,342
11,1.000040310101198,1.00004323109976,-2.920998562039464e-06,-2.150158857469767e-06,4.538125861744378e-05,1.026053507410312,24,54.30107179652066,1.0,342
12,1.0000386425580343,0.9999732968582958,6.534569973859173e-05,-6.082432962784336e-07,-2.609489840788625e-05,1.0716779367306564,8,54.30107179652066,1.0,342
13,1.000026462636985,0.9999795767595596,4.688587742529999e-05,-4.087462404733757e-06,-1.6335778035507076e-05,1.1154377616351123,24,54.30107179652066,1.0,342
14,1.0000199789435331,0.999984015717954,3.596322557926705e-05,-5.619184947501526e-07,-1.5422363551075687e-05,1.1575444700260211,48,54.30107179652066,1.0,342
16,1.0000143645984676,0.9999902516099226,2.4112988545075908e-05,-1.6353713332657648e-06,-8.113018744111698e-06,1.2374670905120544,6,54.30107179652066,1.0,342
17,1.0000055475947842,0.9999932100509674,1.2337543816902816e-05,-3.426868325291232e-07,-6.447262200047697e-06,1.2755518806017423,48,54.30107179652066,1.0,342
18,1.000005261544345,0.9999945817089804,1.06798353645447e-05,-1.4361251667524878e-07,-5.274678502810415e-06,1.312532056794391,36,54.30107179652066,1.0,342
19,1.0000004311069652,0.999997289385624,3.1417213412320016e-06,-5.2685397441441586e-08,-2.6579289785747753e-06,1.3484984983748365,24,54.30107179652066,1.0,342
20,1.0000001469044677,0.9999973963108092,2.750593658195276e-06,-7.644550307423773e-08,-2.5272436875955043e-06,1.3835302671519194,24,54.30107179652066,1.0,342
21,1.0000002625773616,0.9999980698415362,2.1927358255381e-06,-1.2623945877871754e-08,-1.917534517998198e-06,1.4176966530720647,48,54.30107179652066,1.0,342
22,1.0000005647845993,0.9999992528277633,1.311956835955136e-06,-5.697150060581006e-08,-6.902007361263625e-07,1.4510587859001465,24,54.30107179652066,1.0,342
24,1.0000004026946618,0.999999476981816,9.257128458003774e-07,-1.1965001273182168e-08,-5.110531827483059e-07,1.5155814726205097,24,54.30107179652066,1.0,342
25,1.0000002437661668,0.9999996592017932,5.845643736557716e-07,-3.4299459165861636e-08,-3.064987476458722e-07,1.5468338631400678,30,54.30107179652066,1.0,342
26,1.0000002053502928,0.9999997225284534,4.828218394512384e-07,-6.6634000371380495e-09,-2.708081466039493e-07,1.5774672104874632,72,54.30107179652066,1.0,342
27,1.0000001352630352,0.9999997396668436,3.955961915365313e-07,-2.7636485601025942e-09,-2.575695077689155e-07,1.6075169050959843,32,54.30107179652066,1.0,342
29,1.0000001733868693,0.9999999081233832,2.6526348616390514e-07,-1.7005458233631717e-08,-7.487115864368077e-08,1.6659910564531604,72,54.30107179652066,1.0,342
30,1.0000001470166155,0.9999999045752498,2.424413658664427e-07,-5.604520313590647e-09,-8.982022990786888e-08,1.6944715991093482,48,54.30107179652066,1.0,342
32,1.0000001141500905,0.9999999871257094,1.2702438108260992e-07,-1.3672877893752448e-09,-1.1507002833126156e-08,1.7500427423925216,12,54.30107179652066,1.0,342
33,1.0000000789069872,0.9999999782263024,1.0068068484302152e-07,-7.518356099565594e-09,-1.4255341630137396e-08,1.7771768061189102,48,54.30107179652066,1.0,342
34,1.000000066441108,0.999999992721009,7.372009897496442e-08,-1.5831885729821011e-09,-5.695802440786687e-09,1.8039027690574911,48,54.30107179652066,1.0,342
35,1.0000000530332709,0.9999999933809068,5.965236421712666e-08,-3.8639681603188735e-10,-6.232696471772618e-09,1.8302385091073667,48,54.30107179652066,1.0,342
36,1.0000000442072714,0.9999999957559847,4.845128644404333e-08,-1.0365465767934794e-09,-3.207468575829691e-09,1.8562006357680816,30,54.30107179652066,1.0,342
37,1.0000000664931146,0.999999992865053,7.36280615688052e-08,-5.032541048659019e-10,-6.631692839893357e-09,1.88180461266097,24,54.30107179652066,1.0,342
38,1.0000000286227126,0.9999999968214578,3.1801254890340865e-08,-7.48463386397642e-10,-2.4300788154271227e-09,1.9070648652414464,72,54.30107179652066,1.0,342
40,1.0000000273193843,0.999999997953993,2.9365391547418644e-08,-1.0168295938441915e-09,-1.0291774011154807e-09,1.956607267759916,24,54.30107179652066,1.0,342
41,1.0000000179230994,0.99999999838238,1.954071963747982e-08,-2.4346686978411476e-10,-1.374153320943308e-09,1.980913880070811,48,54.30107179652066,1.0,342
44,1.0000000145423549,0.999999999030564,1.5511790867606474e-08,-9.694360711789303e-10,0.0,2.052107014820624,12,54.30107179652066,1.0,342
1,0.8175908329227594,0.999999998778682,-0.1824091658559226,-7.30008503399138e-10,-4.91309539034907e-10,0.3093667726280136,6,543.0107179652066,0.1,342
2,1.001980178654566,1.0000000001872724,0.0019801784672935,0.0,1.8727240576122855e-10,0.4375106855981304,12,543.0107179652066,0.1,342
3,0.999566626359591,0.9999999999925244,-0.0004333736329332,0.0,-7.475700710071434e-12,0.5358389683653282,8,543.0107179652066,0.1,342
4,1.0101911018791585,1.0000000000829117,0.0101911017962468,0.0,8.2911689548868e-11,0.6187335452560272,6,543.0107179652066,0.1,342
5,1.0012288707814216,1.0000000000033076,0.0012288707781141,-3.56992424335219e-12,6.877561816464924e-12,0.6917651335759597,24,543.0107179652066,0.1,342
6,1.0002817622938145,1.0000000000040776,0.0002817622897367,0.0,4.077597911121026e-12,0.7577907363102548,24,543.0107179652066,0.1,342
8,0.9999418913909304,1.0,-5.810860906976291e-05,0.0,0.0,0.8750213711962608,12,543.0107179652066,0.1,342
9,0.9998884036598475,1.0,-0.0001115963401524,0.0,0.0,0.9281003178840408,30,543.0107179652066,0.1,342
10,0.9999171388389524,1.0,-8.286116104748621e-05,0.0,0.0,0.978303633879958,24,543.0107179652066,0.1,342
11,0.9999030209029558,1.0,-9.697909704419338e-05,0.0,0.0,1.026053507410312,24,543.0107179652066,0.1,342
12,1.000214590522331,1.0,0.0002145905223309,0.0,0.0,1.0716779367306564,8,543.0107179652066,0.1,342
13,1.0001566927379169,1.0,0.0001566927379168,0.0,0.0,1.1154377616351123,23,543.0107179652066,0.1,342
14,1.0001301045497026,1.0,0.0001301045497027,0.0,0.0,1.1575444700260211,45,543.0107179652066,0.1,342
16,1.000088551114479,1.0,8.855111447901747e-05,0.0,0.0,1.2374670905120544,5,543.0107179652066,0.1,342
17,1.000047278003859,1.0,4.727800385900001e-05,0.0,0.0,1.2755518806017423,42,543.0107179652066,0.1,342
18,1.000043850640975,1.0,4.385064097494658e-05,0.0,0.0,1.312532056794391,31,543.0107179652066,0.1,342
19,1.0000131281018532,1.0,1.3128101853092436e-05,0.0,0.0,1.3484984983748365,21,543.0107179652066,0.1,342
20,1.000011999198982,1.0,1.1999198981930908e-05,0.0,0.0,1.3835302671519194,20,543.0107179652066,0.1,342
21,1.0000096294532486,1.0,9.62945324856122e-06,0.0,0.0,1.4176966530720647,40,543.0107179652066,0.1,342
22,1.000005558171415,1.0,5.558171414785698e-06,0.0,0.0,1.4510587859001465,20,543.0107179652066,0.1,342
24,1.0000039487784638,1.0,3.9487784637276095e-06,0.0,0.0,1.5155814726205097,20,543.0107179652066,0.1,342
25,1.000002560532948,1.0,2.5605329478515363e-06,0.0,0.0,1.5468338631400678,24,543.0107179652066,0.1,342
26,1.0000021434413868,1.0,2.14344138680996e-06,0.0,0.0,1.5774672104874632,57,543.0107179652066,0.1,342
27,1.000001713989305,1.0,1.7139893048310788e-06,0.0,0.0,1.6075169050959843,26,543.0107179652066,0.1,342
29,1.0000013293396544,1.0,1.329339654358805e-06,0.0,0.0,1.6659910564531604,51,543.0107179652066,0.1,342
30,1.0000011046994264,1.0,1.1046994262773995e-06,0.0,0.0,1.6944715991093482,37,543.0107179652066,0.1,342
32,1.0000006980553031,1.0,6.980553030739315e-07,0.0,0.0,1.7500427423925216,8,543.0107179652066,0.1,342
33,1.0000006009505868,1.0,6.009505867561901e-07,0.0,0.0,1.7771768061189102,30,543.0107179652066,0.1,342
34,1.0000004868753791,1.0,4.868753792733454e-07,0.0,0.0,1.8039027690574911,28,543.0107179652066,0.1,342
35,1.0000003917705242,1.0,3.917705241929454e-07,0.0,0.0,1.8302385091073667,28,543.0107179652066,0.1,342
36,1.0000003190221685,1.0,3.190221684017139e-07,0.0,0.0,1.8562006357680816,17,543.0107179652066,0.1,342
37,1.0000003149930103,1.0,3.149930102787377e-07,0.0,0.0,1.88180461266097,19,543.0107179652066,0.1,342
38,1.000000213751033,1.0,2.1375103336832154e-07,0.0,0.0,1.9070648652414464,41,543.0107179652066,0.1,342
40,1.0000001609339582,1.0,1.6093395809076488e-07,0.0,0.0,1.956607267759916,16,543.0107179652066,0.1,342
41,1.0000001275503756,1.0,1.2755037551931244e-07,0.0,0.0,1.980913880070811,28,543.0107179652066,0.1,342
44,1.000000064120456,1.0,6.412045604644637e-08,0.0,0.0,2.052107014820624,12,543.0107179652066,0.1,342
1,0.9437341997328704,0.9715467684706792,-0.0278125687378087,-0.00475605392937,-0.0236971775999508,0.3093667726280136,6,5.430107179652065,10.0,358
2,0.9818449703959554,0.9906273552104012,-0.0087823848144457,-0.0039778798986747,-0.0053947648909238,0.4375106855981304,12,5.430107179652065,10.0,358
3,0.9913293735780896,0.9954018457647252,-0.0040724721866354,-0.0034247676556175,-0.0011733865796572,0.5358389683653282,8,5.430107179652065,10.0,358
4,0.995602402765162,0.997559407838828,-0.001957005073666,-0.0029639121458298,0.0005233199846576,0.6187335452560272,6,5.430107179652065,10.0,358
5,0.99727995195265,0.9984148731882504,-0.0011349212356005,-0.0025646338432753,0.0009795070315258,0.6917651335759597,24,5.430107179652065,10.0,358
6,0.9981939122016136,0.9988914384319856,-0.0006975262303718,-0.0022202498424122,0.0011116882743976,0.7577907363102548,24,5.430107179652065,10.0,358
8,0.9991203751988464,0.9993849894360044,-0.0002646142371579,-0.0016565693743781,0.0010415588103825,0.8750213711962608,12,5.430107179652065,10.0,358
9,0.9993392413447848,0.9995081897941684,-0.0001689484493835,-0.0014320597234819,0.0009402495176503,0.9281003178840408,30,5.430107179652065,10.0,358
10,0.9994915780218036,0.9995986249104372,-0.0001070468886337,-0.001240319983159,0.0008389448935963,0.978303633879958,24,5.430107179652065,10.0,358
11,0.999592482868958,0.9996608354678238,-6.835259886587247e-05,-0.0010653818953531,0.0007262173631769,1.026053507410312,24,5.430107179652065,10.0,358
12,0.9996632849194924,0.999704706591932,-4.142167243958428e-05,-0.0009087595086276,0.0006134661005594,1.0716779367306564,8,5.430107179652065,10.0,358
13,0.999722186147854,0.999746402065338,-2.4215917483874188e-05,-0.0007789220055719,0.0005253240709099,1.1154377616351123,24,5.430107179652065,10.0,358
14,0.9997618059351088,0.9997757748962216,-1.3968961112726404e-05,-0.0006664557012625,0.0004422305974842,1.1575444700260211,48,5.430107179652065,10.0,358
16,0.999824213164892,0.9998284793414628,-4.266176570747803e-06,-0.0005036496373588,0.0003321289788215,1.2374670905120544,6,5.430107179652065,10.0,358
17,0.9998426545495792,0.999843589114976,-9.345653966898008e-07,-0.0004181927958999,0.0002617819108758,1.2755518806017423,48,5.430107179652065,10.0,358
18,0.9998618311406072,0.99986096766383,8.634767773318848e-07,-0.0003533208295228,0.0002142884933528,1.312532056794391,36,5.430107179652065,10.0,358
19,0.9998768383053328,0.999874995631262,1.842674070954611e-06,-0.0002923161230068,0.0001673117542687,1.3484984983748365,24,5.430107179652065,10.0,358
20,0.9998920735617636,0.9998899497460814,2.123815682297979e-06,-0.0002523714795496,0.0001423212256309,1.3835302671519194,24,5.430107179652065,10.0,358
21,0.999904250145402,0.9999022805559517,1.969589450563919e-06,-0.0002118629316657,0.0001141434876173,1.4176966530720647,48,5.430107179652065,10.0,358
22,0.9999148668647926,0.9999132054946932,1.661370099246916e-06,-0.0001760001257652,8.920562045857738e-05,1.4510587859001465,24,5.430107179652065,10.0,358
24,0.9999350629844608,0.9999336768770244,1.386107436264806e-06,-0.0001240661338017,5.774301082628499e-05,1.5155814726205097,24,5.430107179652065,10.0,358
25,0.9999433589478408,0.9999419862373992,1.372710441704749e-06,-0.0001018614762129,4.384771361222212e-05,1.5468338631400678,30,5.430107179652065,10.0,358
26,0.9999505009039698,0.9999494376971588,1.063206810869492e-06,-8.612323073795129e-05,3.556092789685627e-05,1.5774672104874632,72,5.430107179652065,10.0,358
27,0.9999565710699448,0.9999556443754822,9.266944624519714e-07,-7.600704902233572e-05,3.165142450457448e-05,1.6075169050959843,32,5.430107179652065,10.0,358
29,0.9999686014876696,0.9999681214088078,4.800788618169647e-07,-4.764084032384683e-05,1.5762249131550258e-05,1.6659910564531604,72,5.430107179652065,10.0,358
30,0.999972772861956,0.9999723372315747,4.356303812345358e-07,-4.060863828664898e-05,1.294586986155175e-05,1.6944715991093482,48,5.430107179652065,10.0,358
32,0.9999823514203088,0.9999820941460422,2.5727426643910436e-07,-2.1592361529124247e-05,3.68650757136359e-06,1.7500427423925216,12,5.430107179652065,10.0,358
33,0.9999847604654912,0.9999845942798604,1.6618563076894814e-07,-1.9225419504180925e-05,3.819699364591883e-06,1.7771768061189102,48,5.430107179652065,10.0,358
34,0.999987501271312,0.9999874001356296,1.01135682459857e-07,-1.5410051532364005e-05,2.810187161860421e-06,1.8039027690574911,48,5.430107179652065,10.0,358
35,0.9999899099147004,0.9999898271425556,8.277214482850893e-08,-1.1697845079467608e-05,1.5249876352054103e-06,1.8302385091073667,48,5.430107179652065,10.0,358
36,0.9999910894298848,0.999991008537831,8.08920537658047e-08,-1.0557119351814164e-05,1.5656571827704125e-06,1.8562006357680816,30,5.430107179652065,10.0,358
37,0.9999912997359528,0.9999912169591548,8.27767977585433e-08,-1.0880269259837868e-05,2.0972284147211566e-06,1.88180461266097,24,5.430107179652065,10.0,358
38,0.999994161306822,0.9999941265466306,3.476019144580652e-08,-6.6346615244716635e-06,7.61208155030317e-07,1.9070648652414464,72,5.430107179652065,10.0,358
40,0.9999962031183102,0.9999961856077396,1.7510570647403252e-08,-4.201219445077124e-06,3.868271846002035e-07,1.956607267759916,24,5.430107179652065,10.0,358
41,0.999997242172816,0.9999972340526434,8.120172670945765e-09,-2.961948017474414e-06,1.9600066089652137e-07,1.980913880070811,72,5.430107179652065,10.0,358
43,0.9999982608758132,0.9999982550126386,5.8631745181791695e-09,-1.7619048133561702e-06,1.6917451928887333e-08,2.028653592969914,24,5.430107179652065,10.0,358
44,0.9999977150995736,0.9999977117429804,3.356593066063473e-09,-2.288257019514361e-06,0.0,2.052107014820624,12,5.430107179652065,10.0,358
