qdot,S_q,Suu_q,Sud_q,Sx_q,Sc_q,q,D_q,beta,theta,M
32,0.999771096383568,0.9997714863048904,-3.899213222392645e-07,-0.0002309495165818,2.43582147212813e-06,17.500427423925217,12,0.005430107179652,100.0,730
33,0.9997877679330353,0.9997880918037236,-3.238706884948626e-07,-0.0002141361759848,2.227979708469765e-06,17.7717680611891,48,0.005430107179652,100.0,730
34,0.9998006181115122,0.999800898475705,-2.8036419279089453e-07,-0.0002011222469298,2.020722634868549e-06,18.039027690574912,48,0.005430107179652,100.0,730
35,0.9998119938997936,0.999812237194986,-2.4329519247405696e-07,-0.000189636469363,1.8736643491938324e-06,18.302385091073667,48,0.005430107179652,100.0,730
36,0.9998221725212963,0.9998223870682444,-2.145469479193703e-07,-0.0001793235177178,1.710585962224044e-06,18.562006357680815,30,0.005430107179652,100.0,730
37,0.999835315792702,0.9998354948072536,-1.790145515673611e-07,-0.0001660477078592,1.542515112736233e-06,18.818046126609698,24,0.005430107179652,100.0,730
38,0.9998435162816448,0.9998436750381184,-1.5875647351490118e-07,-0.0001577672974737,1.442335592185705e-06,19.070648652414462,72,0.005430107179652,100.0,730
40,0.999862182318326,0.999862300680784,-1.1836245781730829e-07,-0.0001389102009295,1.2108817134614364e-06,19.566072677599156,24,0.005430107179652,100.0,730
41,0.999870437937016,0.9998705412027632,-1.0326574744484245e-07,-0.0001305509752047,1.092177968051216e-06,19.80913880070811,96,0.005430107179652,100.0,730
42,0.9998812679513396,0.9998813531187148,-8.516737536956666e-08,-0.0001195924178929,9.4553660778446e-07,20.049258341054585,48,0.005430107179652,100.0,730
43,0.9998936129553412,0.9998936792290428,-6.627370179728886e-08,-0.0001071490487016,8.282777445177238e-07,20.286535929699134,24,0.005430107179652,100.0,730
44,0.999888113008958,0.9998881874716884,-7.446273019993569e-08,-0.0001126775981153,8.650698035905674e-07,20.52107014820624,24,0.005430107179652,100.0,730
45,0.9999049811693392,0.9999050330046342,-5.1835295020853626e-08,-9.564988898219282e-05,6.828936163856213e-07,20.752954007278788,72,0.005430107179652,100.0,730
46,0.9999100937023478,0.9999101394674468,-4.5765098953729424e-08,-9.0490720511521e-05,6.301879583129793e-07,20.98227537777674,48,0.005430107179652,100.0,730
48,0.999921455446084,0.9999214896131632,-3.4167079169051934e-08,-7.901217653517742e-05,5.017896983165686e-07,21.43355873461313,8,0.005430107179652,100.0,730
49,0.999927396412812,0.9999274254380552,-2.9025243309602015e-08,-7.301855879744585e-05,4.439968527130186e-07,21.65567408396095,54,0.005430107179652,100.0,730
50,0.9999379701663736,0.9999379906499436,-2.0483569964569332e-08,-6.236817581060058e-05,3.588257541157646e-07,21.87553427990652,84,0.005430107179652,100.0,730
51,0.9999437094855268,0.9999437260654612,-1.6579934255225852e-08,-5.6582604145116104e-05,3.0866960624497085e-07,22.09320664892248,48,0.005430107179652,100.0,730
52,0.9999473639046036,0.9999473782661732,-1.4361569382842252e-08,-5.289253886113759e-05,2.708050342189434e-07,22.308755232702243,24,0.005430107179652,100.0,730
53,0.999949450284988,0.9999494635783164,-1.3293328446605137e-08,-5.0787641160330584e-05,2.512194767721736e-07,22.52224100823999,72,0.005430107179652,100.0,730
54,0.9999536040577512,0.999953615189166,-1.1131414907533573e-08,-4.659922759152983e-05,2.1441675752814317e-07,22.733722089307648,96,0.005430107179652,100.0,730
56,0.999961767744669,0.9999617751364102,-7.391741115470412e-09,-3.837465596718095e-05,1.497923773514153e-07,23.150889400520427,48,0.005430107179652,100.0,730
57,0.9999650354323768,0.999965041560721,-6.1283441472379745e-09,-3.508722467958545e-05,1.287854005538976e-07,23.356679131155538,48,0.005430107179652,100.0,730
58,0.9999656689332354,0.9999656748490136,-5.915778243883021e-09,-3.445085352865364e-05,1.257025421902431e-07,23.56067146828341,24,0.005430107179652,100.0,730
59,0.9999730611710348,0.9999730647475216,-3.5764868906687812e-09,-2.7020046380166582e-05,8.479390174075389e-08,23.76291270103501,72,0.005430107179652,100.0,730
61,0.999979116844256,0.9999791189611787,-2.116922857204224e-09,-2.0934068397282412e-05,5.3029576097298486e-08,24.162317356542303,72,0.005430107179652,100.0,730
62,0.9999829697819164,0.9999829711512926,-1.3693762438275271e-09,-1.70671271054638e-05,3.8278398119118907e-08,24.359564036306004,96,0.005430107179652,100.0,730
64,0.9999751539068226,0.999975156813814,-2.9069914626028863e-09,-2.4932076724302334e-05,8.889053829879209e-08,24.749341810241084,6,0.005430107179652,100.0,730
65,0.999986222954282,0.999986223866783,-9.125012372757751e-10,-1.380403164875152e-05,2.7898431846140933e-08,24.94194659686318,96,0.005430107179652,100.0,730
66,0.9999891032239644,0.9999891037719154,-5.47951078053668e-10,-1.0911104094410749e-05,1.4876009849630437e-08,25.133075419482637,96,0.005430107179652,100.0,730
67,0.9999945119820776,0.9999945121177232,-1.3564549345841152e-10,-5.489362545280689e-06,1.480268406024757e-09,25.32276169855945,24,0.005430107179652,100.0,730
68,0.9999919772124232,0.9999919775058084,-2.933850492329884e-10,-8.03005915197309e-06,7.564960314315488e-09,25.511037612034848,48,0.005430107179652,100.0,730
69,0.9999946522167302,0.9999946523450955,-1.283654474894592e-10,-5.350361530932843e-06,2.7066265832377134e-09,25.69793415905808,96,0.005430107179652,100.0,730
70,0.9999946535225372,0.999994653649013,-1.2647568840347668e-10,-5.348554864459447e-06,2.2038774011245703e-09,25.88348121957151,48,0.005430107179652,100.0,730
72,0.9999934544510498,0.9999934546154314,-1.6438157739599388e-10,-6.550257863130931e-06,4.873294538114367e-09,26.25064113588782,24,0.005430107179652,100.0,730
73,0.999994792889632,0.9999947930077028,-1.1807071954223914e-10,-5.211359410779226e-06,4.36711351046255e-09,26.432308640105447,24,0.005430107179652,100.0,730
76,0.9999949222612768,0.9999949223164653,-5.518838243199294e-11,-5.077683534729084e-06,0.0,26.969969967496727,12,0.005430107179652,100.0,730
1,0.9974425710485866,0.99809028980904,-0.0006477187604535,-0.001335962736115,-0.0005737474548448,3.0936677262801355,6,0.0108602143593041,50.0,730
2,0.9982720568167076,0.9985467593870846,-0.0002747025703768,-0.0012437563940476,-0.0002094842188676,4.375106855981304,12,0.0108602143593041,50.0,730
3,0.9985707583798048,0.998730767076625,-0.00016000869682,-0.00116832308532,-0.0001009098380549,5.358389683653281,8,0.0108602143593041,50.0,730
4,0.9987344247478837,0.9988420065004852,-0.0001075817526016,-0.0011047851659108,-5.320833360393101e-05,6.187335452560271,6,0.0108602143593041,50.0,730
5,0.9988519322639928,0.9989289961318906,-7.706386789779647e-05,-0.0010440077641191,-2.6996103990219153e-05,6.917651335759596,24,0.0108602143593041,50.0,730
6,0.9989440818816416,0.9990016848160196,-5.760293437803634e-05,-0.0009868662006932,-1.1448983287053893e-05,7.577907363102549,24,0.0108602143593041,50.0,730
8,0.9990857344594176,0.9991207631054272,-3.5028646009711244e-05,-0.0008836470558234,4.410161250617636e-06,8.750213711962608,12,0.0108602143593041,50.0,730
9,0.999146068144006,0.999173985689732,-2.7917545725894027e-05,-0.0008344306153649,8.41630509682552e-06,9.281003178840407,30,0.0108602143593041,50.0,730
10,0.9991990642170078,0.9992217183264144,-2.2654109406722133e-05,-0.0007892109744551,1.0929300869661563e-05,9.783036338799578,24,0.0108602143593041,50.0,730
11,0.999247646280416,0.9992662424664948,-1.8596186078807588e-05,-0.0007461733869335,1.2415853428476262e-05,10.26053507410312,24,0.0108602143593041,50.0,730
12,0.9992866034494536,0.999302362083919,-1.5758634465485765e-05,-0.0007109694650851,1.3331549004190751e-05,10.716779367306565,8,0.0108602143593041,50.0,730
13,0.9993341102411968,0.9993468834792776,-1.2773238080957765e-05,-0.0006668479740939,1.3731453371473558e-05,11.15437761635112,24,0.0108602143593041,50.0,730
14,0.999374897163292,0.9993855015839624,-1.0604420670313954e-05,-0.0006282299437267,1.373152768912598e-05,11.575444700260212,48,0.0108602143593041,50.0,730
16,0.9994366964203852,0.9994445744082308,-7.877987845661185e-06,-0.0005688585751716,1.3432983402412104e-05,12.374670905120542,6,0.0108602143593041,50.0,730
17,0.9994720212459304,0.99947862553551,-6.604289579607645e-06,-0.0005342288267013,1.2854362211319636e-05,12.755518806017424,48,0.0108602143593041,50.0,730
18,0.9995040762370946,0.9995096469949294,-5.570757834821378e-06,-0.0005026246235549,1.22716184843724e-05,13.12532056794391,36,0.0108602143593041,50.0,730
19,0.9995354493342364,0.9995401164600078,-4.667125771240524e-06,-0.0004715133239566,1.1629783964525452e-05,13.484984983748364,24,0.0108602143593041,50.0,730
20,0.9995584828713096,0.9995625837644208,-4.100893111163062e-06,-0.000448540916199,1.1124680619818164e-05,13.835302671519193,24,0.0108602143593041,50.0,730
21,0.9995870646316236,0.9995905017363064,-3.437104682852236e-06,-0.0004199124335317,1.041416983816115e-05,14.176966530720646,48,0.0108602143593041,50.0,730
22,0.9996076220369028,0.9996106718263592,-3.049789456303307e-06,-0.0003991994774507,9.871303809991076e-06,14.510587859001465,24,0.0108602143593041,50.0,730
24,0.9996542482710996,0.9996564601677772,-2.211896677633152e-06,-0.0003521600001566,8.620167933803604e-06,15.155814726205096,24,0.0108602143593041,50.0,730
25,0.9996699543639428,0.9996719525848172,-1.998220874434792e-06,-0.0003362256260881,8.17821090528363e-06,15.46833863140068,30,0.0108602143593041,50.0,730
26,0.9996942657557456,0.99969591006014,-1.64430439442996e-06,-0.0003115578048211,7.467864961079367e-06,15.774672104874632,72,0.0108602143593041,50.0,730
27,0.9997160955749504,0.9997174623658994,-1.3667909490510844e-06,-0.0002893677175001,6.830083399563531e-06,16.075169050959843,32,0.0108602143593041,50.0,730
29,0.999747100965793,0.999748156217,-1.055251207110155e-06,-0.0002577392948643,5.895511864461326e-06,16.659910564531604,72,0.0108602143593041,50.0,730
30,0.9997646613077326,0.9997655446892189,-8.833814861922165e-07,-0.0002398713102956,5.4159995143622515e-06,16.94471599109348,48,0.0108602143593041,50.0,730
32,0.999789274051464,0.9997899778335024,-7.037820385132369e-07,-0.0002146616025058,4.639436008296062e-06,17.500427423925217,12,0.0108602143593041,50.0,730
33,0.9998046544678112,0.9998052405580684,-5.860902571888949e-07,-0.0001989843851476,4.224943216050391e-06,17.7717680611891,48,0.0108602143593041,50.0,730
34,0.9998182048797456,0.9998187065062764,-5.016265309059782e-07,-0.000185099926854,3.806433130388517e-06,18.039027690574912,48,0.0108602143593041,50.0,730
35,0.9998297558660356,0.9998301885650188,-4.326989832071566e-07,-0.0001733077554678,3.496320486719393e-06,18.302385091073667,48,0.0108602143593041,50.0,730
36,0.9998408609252292,0.999841237055866,-3.761306367644086e-07,-0.00016192531231,3.162368175974133e-06,18.562006357680815,30,0.0108602143593041,50.0,730
37,0.9998529238163876,0.9998532373063242,-3.134899367546634e-07,-0.0001496084002012,2.8457065255838356e-06,18.818046126609698,24,0.0108602143593041,50.0,730
38,0.9998617347536342,0.9998620099285824,-2.7517494818112656e-07,-0.0001406126786014,2.6226071838437443e-06,19.070648652414462,72,0.0108602143593041,50.0,730
40,0.9998799310488006,0.9998801333726756,-2.0232387485915105e-07,-0.0001220327815292,2.1661542047909115e-06,19.566072677599156,24,0.0108602143593041,50.0,730
41,0.9998884073480804,0.9998885816200784,-1.742719980156596e-07,-0.0001133507634472,1.9323835257477228e-06,19.80913880070811,96,0.0108602143593041,50.0,730
42,0.999898453095592,0.9998985956798148,-1.4258422290749086e-07,-0.0001030683047539,1.6639845688428177e-06,20.049258341054585,48,0.0108602143593041,50.0,730
43,0.9999086439598754,0.9999087555853704,-1.1162549512033901e-07,-9.269839479256326e-05,1.4539801630469867e-06,20.286535929699134,24,0.0108602143593041,50.0,730
44,0.9999072773545176,0.9999073979457692,-1.2059125155924713e-07,-9.407141106758058e-05,1.469356836774182e-06,20.52107014820624,24,0.0108602143593041,50.0,730
45,0.9999204094960662,0.9999204944334478,-8.493738161732405e-08,-8.06776168769868e-05,1.172050324733048e-06,20.752954007278788,72,0.0108602143593041,50.0,730
46,0.9999254619918873,0.9999255362406008,-7.424871340225561e-08,-7.55310415290211e-05,1.0672821296253771e-06,20.98227537777674,48,0.0108602143593041,50.0,730
48,0.9999361560745912,0.9999362102614372,-5.41868459970004e-08,-6.462695315629162e-05,8.372145936017336e-07,21.43355873461313,8,0.0108602143593041,50.0,730
49,0.999941643713424,0.9999416891818086,-4.546838451383393e-08,-5.903938809576257e-05,7.285699043970631e-07,21.65567408396095,54,0.0108602143593041,50.0,730
50,0.9999496709258175,0.9999497033567436,-3.2430926094907425e-08,-5.089116155451245e-05,5.945182982298718e-07,21.87553427990652,84,0.0108602143593041,50.0,730
51,0.9999546240418972,0.9999546501330484,-2.60911511776405e-08,-4.585803533471805e-05,5.081683830403619e-07,22.09320664892248,48,0.0108602143593041,50.0,730
52,0.9999580887528016,0.9999581110887192,-2.233591768063195e-08,-4.232676960135253e-05,4.37858320656051e-07,22.308755232702243,24,0.0108602143593041,50.0,730
53,0.9999604884891572,0.999960508724937,-2.0235779902397723e-08,-3.989029462556648e-05,3.990195625629606e-07,22.52224100823999,72,0.0108602143593041,50.0,730
54,0.9999641834327168,0.9999642001424996,-1.6709782912537336e-08,-3.6137002518548246e-05,3.371450182405202e-07,22.733722089307648,96,0.0108602143593041,50.0,730
56,0.9999710181917902,0.9999710290779328,-1.088614250344564e-08,-2.920205834673266e-05,2.3113627947612137e-07,23.150889400520427,48,0.0108602143593041,50.0,730
57,0.9999737480625248,0.999973756994352,-8.931827316412502e-09,-2.6439858480565656e-05,1.968528326569121e-07,23.356679131155538,48,0.0108602143593041,50.0,730
58,0.99997473476988,0.9999747432247044,-8.454824387043354e-09,-2.5443072069363803e-05,1.8629677387095034e-07,23.56067146828341,24,0.0108602143593041,50.0,730
59,0.9999800113105438,0.9999800164536692,-5.143125347967434e-09,-2.0110423781292277e-05,1.268774504724335e-07,23.76291270103501,72,0.0108602143593041,50.0,730
61,0.9999847085232486,0.9999847115219928,-2.998744197721231e-09,-1.536712060971959e-05,7.864260252888545e-08,24.162317356542303,72,0.0108602143593041,50.0,730
62,0.9999875802426308,0.9999875821779822,-1.935351540091994e-09,-1.2474249419043364e-05,5.6427401271130824e-08,24.359564036306004,96,0.0108602143593041,50.0,730
64,0.9999823922290596,0.9999823962202764,-3.991216689025837e-09,-1.77304932358122e-05,1.267135121096989e-07,24.749341810241084,6,0.0108602143593041,50.0,730
65,0.9999902541746764,0.99999025541995,-1.2452736422818742e-09,-9.78430059770047e-06,3.972054783941491e-08,24.94194659686318,96,0.0108602143593041,50.0,730
66,0.9999923840389509,0.9999923847790904,-7.401397780528724e-10,-7.636111191202051e-06,2.0890281716981362e-08,25.133075419482637,96,0.0108602143593041,50.0,730
67,0.9999961388367652,0.9999961390207918,-1.8402661368536534e-10,-3.863050982143226e-06,2.071773891658761e-09,25.32276169855945,24,0.0108602143593041,50.0,730
68,0.99999448915426,0.9999944895427948,-3.8853471957205277e-10,-5.520946498517459e-06,1.048929331911242e-08,25.511037612034848,48,0.0108602143593041,50.0,730
69,0.9999963312351068,0.9999963314048498,-1.69743095876505e-10,-3.67236516406092e-06,3.770013858328323e-09,25.69793415905808,96,0.0108602143593041,50.0,730
70,0.9999963354355894,0.9999963356026736,-1.6708425860194964e-10,-3.667410568947493e-06,3.0132426007156215e-09,25.88348121957151,48,0.0108602143593041,50.0,730
72,0.9999956030320414,0.999995603243037,-2.1099561716659158e-10,-4.403234381946524e-06,6.477418945473554e-09,26.25064113588782,24,0.0108602143593041,50.0,730
73,0.9999965239941798,0.9999965241458628,-1.5168305117134922e-10,-3.481678793721644e-06,5.824656566490583e-09,26.432308640105447,24,0.0108602143593041,50.0,730
76,0.9999966945770512,0.9999966946459884,-6.893696896472796e-11,-3.3053540116806523e-06,0.0,26.969969967496727,12,0.0108602143593041,50.0,730
1,0.9947519898296282,0.9965224179787998,-0.0017704281491716,-0.0019473931128242,-0.0015301889083758,3.0936677262801355,6,0.0271505358982603,20.0,730
2,0.9968719919033918,0.9976416933664768,-0.000769701463085,-0.0018032069112996,-0.0005550997222236,4.375106855981304,12,0.0271505358982603,20.0,730
3,0.9976152832808785,0.9980684549516444,-0.0004531716707662,-0.0016732107699831,-0.0002583342783723,5.358389683653281,8,0.0271505358982603,20.0,730
4,0.998018685461672,0.998321526968018,-0.000302841506346,-0.0015535489974165,-0.0001249240345655,6.187335452560271,6,0.0271505358982603,20.0,730
5,0.9982888062116942,0.998504885194735,-0.0002160789830407,-0.0014414332592756,-5.368154598931357e-05,6.917651335759596,24,0.0271505358982603,20.0,730
6,0.9984902404510648,0.99865081479625,-0.0001605743451853,-0.0013368118457101,-1.2373358039844848e-05,7.577907363102549,24,0.0271505358982603,20.0,730
8,0.998782735084212,0.9988786754976016,-9.594041338970468e-05,-0.0011488686735147,2.754417111631051e-05,8.750213711962608,12,0.0271505358982603,20.0,730
9,0.9988971304803888,0.9989729410409132,-7.581056052425174e-05,-0.0010636297686786,3.657080959182995e-05,9.281003178840407,30,0.0271505358982603,20.0,730
10,0.9989960492913385,0.9990568346354898,-6.078534415129988e-05,-0.0009847551439631,4.158977945292979e-05,9.783036338799578,24,0.0271505358982603,20.0,730
11,0.9990841553334656,0.9991332849976626,-4.912966419708196e-05,-0.0009106257012507,4.3910698913365386e-05,10.26053507410312,24,0.0271505358982603,20.0,730
12,0.9991611430996368,0.9992016157236776,-4.047262404083211e-05,-0.0008428769637506,4.4492687428179674e-05,10.716779367306565,8,0.0271505358982603,20.0,730
13,0.9992331522611456,0.999265968364493,-3.281610334747301e-05,-0.0007780390839566,4.400744844965795e-05,11.15437761635112,24,0.0271505358982603,20.0,730
14,0.9992977921900926,0.9993246899609324,-2.6897770839833967e-05,-0.0007179117623947,4.2601723327236155e-05,11.575444700260212,48,0.0271505358982603,20.0,730
16,0.999405989133246,0.999424906150279,-1.8917017033105268e-05,-0.0006139444940351,3.885064431415313e-05,12.374670905120542,6,0.0271505358982603,20.0,730
17,0.9994562907344005,0.9994718735208696,-1.558278646915294e-05,-0.0005644339042433,3.6307425112936454e-05,12.755518806017424,48,0.0271505358982603,20.0,730
18,0.9995013947880832,0.9995143291421904,-1.2934354106976758e-05,-0.0005194979590382,3.382710122856701e-05,13.12532056794391,36,0.0271505358982603,20.0,730
19,0.9995432414901968,0.9995539433898432,-1.0701899646540824e-05,-0.0004773354017446,3.1278791587989426e-05,13.484984983748364,24,0.0271505358982603,20.0,730
20,0.9995797699560406,0.9995888542539476,-9.084297906989175e-06,-0.0004401594545754,2.9013708523000712e-05,13.835302671519193,24,0.0271505358982603,20.0,730
21,0.9996150070686544,0.9996225392453332,-7.532176678746832e-06,-0.0004040690652769,2.660831061015676e-05,14.176966530720646,48,0.0271505358982603,20.0,730
22,0.99964656392981,0.9996529534966236,-6.389566813647564e-06,-0.0003714363794468,2.4389876070394868e-05,14.510587859001465,24,0.0271505358982603,20.0,730
24,0.9997030883534296,0.9997075634048876,-4.475051458010762e-06,-0.0003127275221848,2.0290927072534965e-05,15.155814726205096,24,0.0271505358982603,20.0,730
25,0.9997271689062712,0.9997310130733394,-3.844167068362135e-06,-0.0002875240251866,1.8537098526090463e-05,15.46833863140068,30,0.0271505358982603,20.0,730
26,0.9997508833545096,0.9997540432719296,-3.1599174201160767e-06,-0.0002626415689139,1.6684840843643632e-05,15.774672104874632,72,0.0271505358982603,20.0,730
27,0.999772376789858,0.9997749876895792,-2.610899721183503e-06,-0.0002400332067804,1.5020896359528464e-05,16.075169050959843,32,0.0271505358982603,20.0,730
29,0.999809742506496,0.9998116086581154,-1.8661516193821791e-06,-0.000200561609288,1.217026740343384e-05,16.659910564531604,72,0.0271505358982603,20.0,730
30,0.9998262979630138,0.9998278488602724,-1.5508972587490582e-06,-0.0001830824117401,1.0931272012673935e-05,16.94471599109348,48,0.0271505358982603,20.0,730
32,0.9998552416191596,0.9998563617085844,-1.1200894249300498e-06,-0.00015237985562,8.741564204522957e-06,17.500427423925217,12,0.0271505358982603,20.0,730
33,0.9998682514982116,0.9998691766644822,-9.251662706451696e-07,-0.0001386039578391,7.780622321362808e-06,17.7717680611891,48,0.0271505358982603,20.0,730
34,0.9998803861384318,0.9998811530650668,-7.669266350835347e-07,-0.0001257114256259,6.864490692820408e-06,18.039027690574912,48,0.0271505358982603,20.0,730
35,0.999891185965746,0.9998918293218017,-6.433560558132307e-07,-0.0001142716186141,6.100940415827729e-06,18.302385091073667,48,0.0271505358982603,20.0,730
36,0.9999009539384114,0.9999014923733356,-5.384349242452699e-07,-0.0001039045378306,5.396911166240196e-06,18.562006357680815,30,0.0271505358982603,20.0,730
37,0.9999097684699628,0.9999102135281448,-4.450581819967755e-07,-9.458648975811996e-05,4.8000179027713825e-06,18.818046126609698,24,0.0271505358982603,20.0,730
38,0.999918453742117,0.9999188274089016,-3.736667844717599e-07,-8.538344527036238e-05,4.210854171870317e-06,19.070648652414462,72,0.0271505358982603,20.0,730
40,0.9999328376582688,0.9999330976972824,-2.6003901349379804e-07,-7.018626803272867e-05,3.2839653150460205e-06,19.566072677599156,24,0.0271505358982603,20.0,730
41,0.9999395347513008,0.9999397495984084,-2.148471077830627e-07,-6.30879673820764e-05,2.837565790567613e-06,19.80913880070811,96,0.0271505358982603,20.0,730
42,0.9999461216245278,0.9999462929604974,-1.7133596961201014e-07,-5.6109458836700955e-05,2.4024193341217658e-06,20.049258341054585,48,0.0271505358982603,20.0,730
43,0.9999518619213,0.9999519963520382,-1.3443073823617684e-07,-5.006507913329448e-05,2.061431171523785e-06,20.286535929699134,24,0.0271505358982603,20.0,730
44,0.9999552049630364,0.9999553341016544,-1.2913861805651284e-07,-4.656765631237692e-05,1.901757966705436e-06,20.52107014820624,24,0.0271505358982603,20.0,730
45,0.9999608904326736,0.9999609841423932,-9.37097197265756e-08,-4.05677845450656e-05,1.5519269384273535e-06,20.752954007278788,72,0.0271505358982603,20.0,730
46,0.9999647351244958,0.9999648137295536,-7.860505772651898e-08,-3.653466421206001e-05,1.3483937655225753e-06,20.98227537777674,48,0.0271505358982603,20.0,730
48,0.999971294427379,0.9999713479104692,-5.3483090186835376e-08,-2.9665344878061356e-05,1.013255347200254e-06,21.43355873461313,8,0.0271505358982603,20.0,730
49,0.9999747834447524,0.9999748262608456,-4.2816093246668274e-08,-2.6010544840124548e-05,8.36805685678506e-07,21.65567408396095,54,0.0271505358982603,20.0,730
50,0.999977851415461,0.9999778828563484,-3.1440887318077075e-08,-2.281775023643949e-05,7.006065847523812e-07,21.87553427990652,84,0.0271505358982603,20.0,730
51,0.9999804500164672,0.99998047474166,-2.4725192855418696e-08,-2.0112462318236343e-05,5.872039782049592e-07,22.09320664892248,48,0.0271505358982603,20.0,730
52,0.9999827971566708,0.9999828172650485,-2.0108377664650897e-08,-1.765645708056346e-05,4.737221290009296e-07,22.308755232702243,24,0.0271505358982603,20.0,730
53,0.9999844961801552,0.9999845132480476,-1.7067892212615328e-08,-1.589806086341335e-05,4.113089109508895e-07,22.52224100823999,72,0.0271505358982603,20.0,730
54,0.999986394980527,0.9999864084347554,-1.3454228384397636e-08,-1.3929173375989692e-05,3.376081313696402e-07,22.733722089307648,96,0.0271505358982603,20.0,730
56,0.999989622893302,0.9999896310652412,-8.171939232003093e-09,-1.0586188070265472e-05,2.172533114821473e-07,23.150889400520427,48,0.0271505358982603,20.0,730
57,0.9999908723431506,0.9999908787889704,-6.445819880459289e-09,-9.300580053716316e-06,1.793690242445692e-07,23.356679131155538,48,0.0271505358982603,20.0,730
58,0.9999917961246496,0.9999918017895404,-5.664891013321286e-09,-8.351491081378977e-06,1.5328062190409378e-07,23.56067146828341,24,0.0271505358982603,20.0,730
59,0.9999933730664666,0.999993376569798,-3.5033312664867334e-09,-6.7310451433723154e-06,1.0761494128577269e-07,23.76291270103501,72,0.0271505358982603,20.0,730
61,0.9999951239026345,0.9999951258422314,-1.939596918030036e-09,-4.939213221864911e-06,6.505545325098978e-08,24.162317356542303,72,0.0271505358982603,20.0,730
62,0.9999961044435924,0.9999961056781662,-1.234573645508501e-09,-3.9400478570406074e-06,4.5726023220630814e-08,24.359564036306004,96,0.0271505358982603,20.0,730
64,0.9999949554744938,0.9999949577439148,-2.2694209521297958e-09,-5.13372103303875e-06,9.146494785224837e-08,24.749341810241084,6,0.0271505358982603,20.0,730
65,0.9999972223327648,0.9999972230296976,-6.969329988576572e-10,-2.805764341356542e-06,2.879403894247084e-08,24.94194659686318,96,0.0271505358982603,20.0,730
66,0.9999979143874942,0.9999979147841946,-3.9670044112586703e-10,-2.099651425425969e-06,1.4435620097439802e-08,25.133075419482637,96,0.0271505358982603,20.0,730
67,0.999998925530188,0.9999989256293266,-9.913846777095422e-11,-1.0757762776093508e-06,1.405604166481065e-09,25.32276169855945,24,0.0271505358982603,20.0,730
68,0.999998557633974,0.9999985578278768,-1.9390296080200656e-10,-1.4491274995749786e-06,6.955376562910769e-09,25.511037612034848,48,0.0271505358982603,20.0,730
69,0.9999990497686844,0.999999049852474,-8.378943451023406e-11,-9.52687252628016e-07,2.539726499954681e-09,25.69793415905808,96,0.0271505358982603,20.0,730
70,0.9999990571337912,0.9999990572154852,-8.16937805669756e-11,-9.44703132536802e-07,1.9186175965510942e-09,25.88348121957151,48,0.0271505358982603,20.0,730
72,0.9999989308993744,0.9999989309922404,-9.286593588549024e-11,-1.0727880137494636e-06,3.780254048403336e-09,26.25064113588782,24,0.0271505358982603,20.0,730
73,0.9999991737735946,0.9999991738400406,-6.644596889308871e-11,-8.296006441268186e-07,3.4406846318038695e-09,26.432308640105447,24,0.0271505358982603,20.0,730
76,0.9999992714496032,0.9999992714765984,-2.699516186567164e-11,-7.285234014939598e-07,0.0,26.969969967496727,12,0.0271505358982603,20.0,730
1,0.989452107000284,0.9931380319412296,-0.0036859249409454,-0.003865804064093,-0.0029961639946774,3.0936677262801355,6,0.0543010717965206,10.0,730
2,0.9940228539731728,0.9956208868712086,-0.0015980328980358,-0.003378975671327,-0.0010001374574642,4.375106855981304,12,0.0543010717965206,10.0,730
3,0.9957011949730536,0.9966330987926186,-0.000931903819565,-0.0029615367860386,-0.0004053644213428,5.358389683653281,8,0.0543010717965206,10.0,730
4,0.9966448758655684,0.997256562427798,-0.0006116865622294,-0.0025970752479449,-0.0001463623242572,6.187335452560271,6,0.0543010717965206,10.0,730
5,0.997274101678751,0.9977038456781808,-0.0004297439994297,-0.0022776443895486,-1.8509932270675583e-05,6.917651335759596,24,0.0543010717965206,10.0,730
6,0.997737875043718,0.9980518763274254,-0.0003140012837073,-0.001997423396292,4.929972371739316e-05,7.577907363102549,24,0.0543010717965206,10.0,730
8,0.9983873955132428,0.9985674569629824,-0.0001800614497395,-0.0015352912988749,0.0001027482618573,8.750213711962608,12,0.0543010717965206,10.0,730
9,0.9986243745919904,0.9987638777975958,-0.0001395032056054,-0.0013457167888642,0.00010959458646,9.281003178840407,30,0.0543010717965206,10.0,730
10,0.9988216660464252,0.9989308959296028,-0.0001092298831776,-0.0011790024295939,0.0001098983591969,9.783036338799578,24,0.0543010717965206,10.0,730
11,0.9989878398910628,0.9990737524352394,-8.59125441767217e-05,-0.0010325671036062,0.0001063195388457,10.26053507410312,24,0.0543010717965206,10.0,730
12,0.9991278020928755,0.9991959767781032,-6.817468522783072e-05,-0.0009045195250455,0.0001004963031489,10.716779367306565,8,0.0543010717965206,10.0,730
13,0.9992480563623568,0.9993021179323422,-5.406156998532387e-05,-0.0007911836196869,9.330155202922876e-05,11.15437761635112,24,0.0543010717965206,10.0,730
14,0.9993502995616266,0.9993933435468356,-4.304398520914199e-05,-0.0006922882084782,8.56317553139331e-05,11.575444700260212,48,0.0543010717965206,10.0,730
16,0.999512282965682,0.9995403327195596,-2.8049753877711693e-05,-0.0005302395461762,7.057226573599048e-05,12.374670905120542,6,0.0543010717965206,10.0,730
