q,n_q_alpha,n_q_beta,n_q,D_q,beta,theta,M,T_q
7.577907,1.0316119922887466e-05,1.0316119922887466e-05,2.0632239845774933e-05,24,0.3744901503208321,1.4499999999999995,162,0.0142175958883553
0.0,0.378596091990425,0.3785960919904252,0.7571921839808502,1,0.3810601529580397,1.4249999999999998,162,0.0
3.093668,0.0753537044197464,0.0753537044197464,0.1507074088394929,6,0.3810601529580397,1.4249999999999998,162,4.327163129114854
4.375107,0.0124711321069492,0.0124711321069492,0.0249422642138985,12,0.3810601529580397,1.4249999999999998,162,2.8646032706975175
5.35839,0.0020193350995693,0.0020193350995693,0.0040386701991386,8,0.3810601529580397,1.4249999999999998,162,0.4638387424204362
6.187335,0.0003292051594923,0.0003292051594923,0.0006584103189846,6,0.3810601529580397,1.4249999999999998,162,0.0756179926958796
6.917651,5.35942949080013e-05,5.359429490800132e-05,0.000107188589816,24,0.3810601529580397,1.4249999999999998,162,0.0615526987272629
7.577907,8.830057350220678e-06,8.83005735022069e-06,1.7660114700441365e-05,24,0.3810601529580397,1.4249999999999998,162,0.0121695160598036
0.0,0.3869372075474139,0.386937207547414,0.773874415094828,1,0.3878647985465762,1.3999999999999997,162,0.0
3.093668,0.0750944935709052,0.0750944935709052,0.1501889871418104,6,0.3878647985465762,1.3999999999999997,162,4.312278026432651
4.375107,0.0120269120671398,0.0120269120671398,0.0240538241342797,12,0.3878647985465762,1.3999999999999997,162,2.762566489430621
5.35839,0.0018847860483312,0.0018847860483312,0.0037695720966625,8,0.3878647985465762,1.3999999999999997,162,0.4329329939226173
6.187335,0.0002977635996566,0.0002977635996566,0.0005955271993132,6,0.3878647985465762,1.3999999999999997,162,0.068395907702834
6.917651,4.698267162802435e-05,4.698267162802437e-05,9.396534325604872e-05,24,0.3878647985465762,1.3999999999999997,162,0.0539592924412176
7.577907,7.518004908874744e-06,7.518004908874745e-06,1.5036009817749488e-05,24,0.3878647985465762,1.3999999999999997,162,0.0103612556348739
0.0,0.3955552376151527,0.3955552376151529,0.7911104752303058,1,0.3949168857928775,1.3749999999999998,162,0.0
3.093668,0.0747901758744946,0.0747901758744946,0.1495803517489892,6,0.3949168857928775,1.3749999999999998,162,4.294802677004439
4.375107,0.0115772185549584,0.0115772185549584,0.0231544371099168,12,0.3949168857928775,1.3749999999999998,162,2.65927245848305
5.35839,0.0017539063599434,0.0017539063599434,0.0035078127198868,8,0.3949168857928775,1.3749999999999998,162,0.4028700934742752
6.187335,0.0002682450016918,0.0002682450016918,0.0005364900033837,6,0.3949168857928775,1.3749999999999998,162,0.0616155245255715
6.917651,4.098245445868022e-05,4.098245445868023e-05,8.196490891736046e-05,24,0.3949168857928775,1.3749999999999998,162,0.0470680820921166
7.577907,6.366028403037809e-06,6.366028403037811e-06,1.2732056806075622e-05,24,0.3949168857928775,1.3749999999999998,162,0.0087736106137519
0.0,0.404461232914337,0.4044612329143373,0.8089224658286742,1,0.4022301614557086,1.3499999999999996,162,0.0
3.093668,0.0744377479972833,0.0744377479972832,0.1488754959945665,6,0.4022301614557086,1.3499999999999996,162,4.274564615349948
4.375107,0.01112258650659,0.01112258650659,0.02224517301318,12,0.4022301614557086,1.3499999999999996,162,2.5548440520199085
5.35839,0.0016269095219245,0.0016269095219245,0.0032538190438491,8,0.4022301614557086,1.3499999999999996,162,0.3736990788910049
6.187335,0.0002406327099646,0.0002406327099646,0.0004812654199292,6,0.4022301614557086,1.3499999999999996,162,0.055273017386954
6.917651,3.5563162969096387e-05,3.556316296909641e-05,7.11263259381928e-05,24,0.4022301614557086,1.3499999999999996,162,0.0408440611035735
7.577907,5.360528185069113e-06,5.3605281850691135e-06,1.0721056370138229e-05,24,0.4022301614557086,1.3499999999999996,162,0.0073878380682995
0.0,0.4136667198282024,0.4136667198282026,0.827333439656405,1,0.4098194097850616,1.3249999999999995,162,0.0
3.093668,0.0740340237758254,0.0740340237758254,0.1480680475516508,6,0.4098194097850616,1.3249999999999995,162,4.251380877020486
4.375107,0.0106636106616337,0.0106636106616337,0.0213272213232674,12,0.4098194097850616,1.3249999999999995,162,2.449417880974831
5.35839,0.0015040036054983,0.0015040036054983,0.0030080072109966,8,0.4098194097850616,1.3249999999999995,162,0.3454677438721944
6.187335,0.0002149035001311,0.0002149035001311,0.0004298070002622,6,0.4098194097850616,1.3249999999999995,162,0.0493630516857451
6.917651,3.069334879528814e-05,3.06933487952882e-05,6.138669759057634e-05,24,0.4098194097850616,1.3249999999999995,162,0.0352511112343249
7.577907,4.488306724116847e-06,4.488306724116847e-06,8.976613448233693e-06,24,0.4098194097850616,1.3249999999999995,162,0.0061857492645956
0.0,0.4231837215034469,0.4231837215034472,0.8463674430068941,1,0.4177005522809282,1.2999999999999998,162,0.0
3.093668,0.0735756257516902,0.0735756257516902,0.1471512515033805,6,0.4177005522809282,1.2999999999999998,162,4.225057512512119
4.375107,0.0102009487536501,0.0102009487536501,0.0204018975073002,12,0.4177005522809282,1.2999999999999998,162,2.3431450259147426
5.35839,0.0013853895294515,0.0013853895294515,0.002770779058903,8,0.4177005522809282,1.2999999999999998,162,0.318222239211457
6.187335,0.0001910274621044,0.0001910274621044,0.0003820549242089,6,0.4177005522809282,1.2999999999999998,162,0.0438787571142736
6.917651,2.6340780934327816e-05,2.6340780934327823e-05,5.268156186865564e-05,24,0.4177005522809282,1.2999999999999998,162,0.0302522153873779
7.577907,3.736632997842899e-06,3.736632997842901e-06,7.4732659956858e-06,24,0.4177005522809282,1.2999999999999998,162,0.0051497984071083
0.0,0.4330247787294206,0.4330247787294208,0.8660495574588414,1,0.4258907591883973,1.2749999999999997,162,0.0
3.093668,0.0730589771211158,0.0730589771211158,0.1461179542422317,6,0.4258907591883973,1.2749999999999997,162,4.1953891249770345
4.375107,0.0097353245513366,0.0097353245513366,0.0194706491026733,12,0.4258907591883973,1.2749999999999997,162,2.2361917355939935
5.35839,0.001271259190762,0.001271259190762,0.0025425183815241,8,0.4258907591883973,1.2749999999999997,162,0.2920066434041941
6.187335,0.0001689679393133,0.0001689679393133,0.0003379358786266,6,0.4258907591883973,1.2749999999999997,162,0.0388117137062362
6.917651,2.247264585992459e-05,2.24726458599246e-05,4.4945291719849195e-05,24,0.4258907591883973,1.2749999999999997,162,0.02580968744145
7.577907,3.0933027178616647e-06,3.093302717861665e-06,6.186605435723329e-06,24,0.4258907591883973,1.2749999999999997,162,0.0042631656409242
0.0,0.4432029696795908,0.4432029696795909,0.8864059393591817,1,0.4344085743721652,1.2499999999999998,162,0.0
3.093668,0.0724802943983018,0.0724802943983017,0.1449605887966035,6,0.4344085743721652,1.2499999999999998,162,4.162158448915398
4.375107,0.0092675306740614,0.0092675306740614,0.0185350613481229,12,0.4344085743721652,1.2499999999999998,162,2.12874007367886
5.35839,0.0011617934687167,0.0011617934687167,0.0023235869374335,8,0.4344085743721652,1.2499999999999998,162,0.266862504195961
6.187335,0.0001486815318844,0.0001486815318844,0.0002973630637689,6,0.4344085743721652,1.2499999999999998,162,0.0341519525677899
6.917651,1.9055760804128752e-05,1.9055760804128752e-05,3.8111521608257504e-05,24,0.4344085743721652,1.2499999999999998,162,0.0218854172036175
7.577907,2.5466933967999903e-06,2.5466933967999907e-06,5.093386793599981e-06,24,0.4344085743721652,1.2499999999999998,162,0.0035098329447405
0.0,0.4537319271369175,0.4537319271369177,0.9074638542738354,1,0.4432740554818012,1.225,162,0.0
3.093668,0.0718355811922332,0.0718355811922332,0.1436711623844664,6,0.4432740554818012,1.225,162,4.125135992811406
4.375107,0.0087984310918755,0.0087984310918755,0.0175968621837511,12,0.4432740554818012,1.225,162,2.020988492997283
5.35839,0.0010571601132823,0.0010571601132824,0.0021143202265647,8,0.4432740554818012,1.225,162,0.2428283535439648
6.187335,0.0001301181713145,0.0001301181713145,0.000260236342629,6,0.4432740554818012,1.225,162,0.0298879730294565
6.917651,1.605679808942264e-05,1.6056798089422647e-05,3.211359617884529e-05,24,0.4432740554818012,1.225,162,0.0184411280532616
7.577907,2.085813286762214e-06,2.085813286762213e-06,4.1716265735244275e-06,24,0.4432740554818012,1.225,162,0.0028746515774747
0.0,0.4646258511903113,0.4646258511903116,0.9292517023806228,1,0.4525089316376721,1.1999999999999995,162,0.0
3.093668,0.0711206236287875,0.0711206236287875,0.1422412472575751,6,0.4525089316376721,1.1999999999999995,162,4.08407977624917
4.375107,0.0083289632049503,0.0083289632049503,0.0166579264099007,12,0.4525089316376721,1.1999999999999995,162,1.913152313182941
5.35839,0.0009575115332145,0.0009575115332145,0.001915023066429,8,0.4525089316376721,1.1999999999999995,162,0.2199391995484166
6.187335,0.0001132212738989,0.0001132212738989,0.0002264425477979,6,0.4525089316376721,1.1999999999999995,162,0.0260067778886393
6.917651,1.344251791658245e-05,1.3442517916582455e-05,2.6885035833164907e-05,24,0.4525089316376721,1.1999999999999995,162,0.015438644297412
7.577907,1.7003299922066049e-06,1.7003299922066055e-06,3.40065998441321e-06,24,0.4525089316376721,1.1999999999999995,162,0.0023433815123077
0.0,0.4758995145297865,0.4758995145297867,0.9517990290595733,1,0.4621367812469843,1.1749999999999998,162,0.0
3.093668,0.0703309881217572,0.0703309881217571,0.1406619762435143,6,0.4621367812469843,1.1749999999999998,162,4.038735201914395
4.375107,0.0078601393805229,0.0078601393805229,0.0157202787610459,12,0.4621367812469843,1.1749999999999998,162,1.8054640737097012
5.35839,0.0008629825048086,0.0008629825048086,0.0017259650096173,8,0.4621367812469843,1.1749999999999998,162,0.198226000155529
6.187335,9.792797962139287e-05,9.792797962139282e-05,0.0001958559592427,6,0.4621367812469843,1.1749999999999998,162,0.0224939282821472
6.917651,1.1180006529738372e-05,1.118000652973838e-05,2.236001305947675e-05,24,0.4621367812469843,1.1749999999999998,162,0.0128401647017671
7.577907,1.3806566015250435e-06,1.3806566015250444e-06,2.761313203050088e-06,24,0.4621367812469843,1.1749999999999998,162,0.0019028101425539
0.0,0.4875682563191368,0.4875682563191371,0.9751365126382738,1,0.472183233013223,1.15,162,0.0
3.093668,0.0694620224194637,0.0694620224194636,0.1389240448389274,6,0.472183233013223,1.15,162,3.9888351156958817
4.375107,0.0073930478067533,0.0073930478067533,0.0147860956135067,12,0.472183233013223,1.15,162,1.698173730021489
5.35839,0.0007736878283195,0.0007736878283195,0.001547375656639,8,0.472183233013223,1.15,162,0.1777151248399849
6.187335,8.416948231699233e-05,8.416948231699228e-05,0.0001683389646339,6,0.472183233013223,1.15,162,0.0193336195243048
6.917651,9.236916208032749e-06,9.23691620803275e-06,1.8473832416065498e-05,24,0.472183233013223,1.15,162,0.0106085381195514
7.577907,1.1179068204156917e-06,1.117906820415692e-06,2.235813640831384e-06,24,0.472183233013223,1.15,162,0.0015406904468262
0.0,0.4996479591077671,0.4996479591077672,0.9992959182155344,1,0.4826761937468503,1.1249999999999998,162,0.0
3.093668,0.0685088611411414,0.0685088611411413,0.1370177222822828,6,0.4826761937468503,1.1249999999999998,162,3.93410012461062
4.375107,0.0069288525022352,0.0069288525022352,0.0138577050044705,12,0.4826761937468503,1.1249999999999998,162,1.5915486557169634
5.35839,0.0006897199658691,0.0006897199658691,0.0013794399317382,8,0.4826761937468503,1.1249999999999998,162,0.1584278120353702
6.187335,7.187145567284145e-05,7.18714556728414e-05,0.0001437429113456,6,0.4826761937468503,1.1249999999999998,162,0.0165087789586669
6.917651,7.581703093939086e-06,7.581703093939091e-06,1.5163406187878177e-05,24,0.4826761937468503,1.1249999999999998,162,0.0087075366357906
7.577907,9.039359076616976e-07,9.039359076616984e-07,1.8078718153233955e-06,24,0.4826761937468503,1.1249999999999998,162,0.0012457974064061
0.0,0.5121550012659549,0.5121550012659551,1.02431000253191,1,0.4936461072410968,1.1,162,0.0
3.093668,0.0674664373850861,0.0674664373850861,0.1349328747701723,6,0.4936461072410968,1.1,162,3.874239263398155
4.375107,0.0064687922970819,0.0064687922970819,0.0129375845941639,12,0.4936461072410968,1.1,162,1.485873408506203
5.35839,0.0006111467020682,0.0006111467020682,0.0012222934041364,8,0.4936461072410968,1.1,162,0.1403796317818552
6.187335,6.095457797121383e-05,6.0954577971213776e-05,0.0001219091559424,6,0.4936461072410968,1.1,162,0.0140011864908679
6.917651,6.1838584860587694e-06,6.183858486058772e-06,1.236771697211754e-05,24,0.4936461072410968,1.1,162,0.0071021212055833
7.577907,7.31376105421764e-07,7.313761054217648e-07,1.4627522108435288e-06,24,0.4936461072410968,1.1,162,0.0010079768349935
0.0,0.5251061748850036,0.5251061748850038,1.050212349770007,1,0.5051262492699596,1.0749999999999995,162,0.0
3.093668,0.0663295024566177,0.0663295024566176,0.1326590049132353,6,0.5051262492699596,1.0749999999999995,162,3.8089511273926937
4.375107,0.006014178576327,0.006014178576327,0.012028357152654,12,0.5051262492699596,1.0749999999999995,162,1.3814492118726958
5.35839,0.0005380088764847,0.0005380088764847,0.0010760177529695,8,0.5051262492699596,1.0749999999999995,162,0.1235799648770318
6.187335,5.133515639000227e-05,5.133515639000223e-05,0.00010267031278,6,0.5051262492699596,1.0749999999999995,162,0.0117916179896074
6.917651,5.014115296207242e-06,5.014115296207245e-06,1.0028230592414488e-05,24,0.5051262492699596,1.0749999999999995,162,0.0057586787687196
7.577907,5.935830915775496e-07,5.935830915775503e-07,1.1871661831551e-06,24,0.5051262492699596,1.0749999999999995,162,0.0008180715797503
0.0,0.5385185558633777,0.5385185558633779,1.0770371117267556,1,0.5171530647287682,1.0499999999999998,162,0.0
3.093668,0.0650926563473794,0.0650926563473793,0.1301853126947587,6,0.5171530647287682,1.0499999999999998,162,3.737925622787474
4.375107,0.0055663915486567,0.0055663915486567,0.0111327830973135,12,0.5171530647287682,1.0499999999999998,162,1.2785930980059022
5.35839,0.0004703182453472,0.0004703182453472,0.0009406364906944,8,0.5171530647287682,1.0499999999999998,162,0.1080315117118306
6.187335,4.292584912981583e-05,4.29258491298158e-05,8.585169825963162e-05,6,0.5171530647287682,1.0499999999999998,162,0.0098600111582963
6.917651,4.044709331122681e-06,4.044709331122685e-06,8.089418662245366e-06,24,0.5171530647287682,1.0499999999999998,162,0.0046453223300223
7.577907,4.84696587497392e-07,4.846965874973929e-07,9.69393174994785e-07,24,0.5171530647287682,1.0499999999999998,162,0.0006680050504467
0.0,0.5524093088923678,0.5524093088923681,1.104818617784736,1,0.5297665541123966,1.025,162,0.0
3.093668,0.0637503923171157,0.0637503923171157,0.1275007846342314,6,0.5297665541123966,1.025,162,3.660846526729497
4.375107,0.0051268747731229,0.0051268747731229,0.0102537495462459,12,0.5297665541123966,1.025,162,1.177636650594127
5.35839,0.0004080555382518,0.0004080555382518,0.0008161110765037,8,0.5297665541123966,1.025,162,0.0937298458986937
6.187335,3.563648064252642e-05,3.5636480642526385e-05,7.127296128505281e-05,6,0.5297665541123966,1.025,162,0.008185652791983
6.917651,3.2494716017475783e-06,3.2494716017475805e-06,6.498943203495159e-06,24,0.5297665541123966,1.025,162,0.0037319969759561
7.577907,3.9953697670021956e-07,3.995369767002204e-07,7.9907395340044e-07,24,0.5297665541123966,1.025,162,0.0005506387401116
0.0,0.5816932249024606,0.5816932249024609,1.1633864498049211,1,0.5569340697079042,0.975,162,0.0
3.093668,0.0607274508786045,0.0607274508786045,0.1214549017572091,6,0.5569340697079042,0.975,162,3.487255051235015
4.375107,0.0042786954956892,0.0042786954956892,0.0085573909913785,12,0.5569340697079042,0.975,162,0.982810943397868
5.35839,0.0002995719862755,0.0002995719862755,0.000599143972551,8,0.5569340697079042,0.975,162,0.0688113099247653
6.187335,2.404814384289334e-05,2.4048143842893313e-05,4.809628768578665e-05,6,0.5569340697079042,0.975,162,0.0055238270513918
6.917651,2.086008658330915e-06,2.086008658330917e-06,4.1720173166618315e-06,24,0.5569340697079042,0.975,162,0.0023957673612296
7.577907,2.830877046240278e-07,2.830877046240287e-07,5.661754092480565e-07,24,0.5569340697079042,0.975,162,0.000390149263036
0.0,0.5971180099581394,0.5971180099581397,1.194236019916279,1,0.5715902294370596,0.9499999999999998,162,0.0
3.093668,0.0590359167522495,0.0590359167522495,0.1180718335044991,6,0.5715902294370596,0.9499999999999998,162,3.390119228124973
4.375107,0.0038731569658446,0.0038731569658446,0.0077463139316893,12,0.5715902294370596,0.9499999999999998,162,0.8896592560430832
5.35839,0.0002531442403762,0.0002531442403762,0.0005062884807524,8,0.5715902294370596,0.9499999999999998,162,0.0581469148593214
6.187335,1.956313505277234e-05,1.9563135052772316e-05,3.912627010554466e-05,6,0.5715902294370596,0.9499999999999998,162,0.0044936264237487
6.917651,1.674970008798156e-06,1.6749700087981571e-06,3.349940017596313e-06,24,0.5715902294370596,0.9499999999999998,162,0.0019236921486835
7.577907,2.447248529428638e-07,2.447248529428646e-07,4.894497058857284e-07,24,0.5715902294370596,0.9499999999999998,162,0.0003372778805391
0.0,0.6130831249865192,0.6130831249865195,1.2261662499730388,1,0.5870386140164396,0.9249999999999998,162,0.0
3.093668,0.0572175218517553,0.0572175218517552,0.1144350437035105,6,0.5870386140164396,0.9249999999999998,162,3.2856984643658476
4.375107,0.0034821081979916,0.0034821081979916,0.0069642163959832,12,0.5870386140164396,0.9249999999999998,162,0.7998358486902045
5.35839,0.0002117293796176,0.0002117293796176,0.0004234587592352,8,0.5870386140164396,0.9249999999999998,162,0.0486339732302161
6.187335,1.582802066972902e-05,1.5828020669728998e-05,3.1656041339458024e-05,6,0.5870386140164396,0.9249999999999998,162,0.0036356755563601
6.917651,1.3525879757515711e-06,1.3525879757515722e-06,2.7051759515031436e-06,24,0.5870386140164396,0.9249999999999998,162,0.001553438482892
7.577907,2.1582700399524069e-07,2.1582700399524153e-07,4.316540079904822e-07,24,0.5870386140164396,0.9249999999999998,162,0.000297451090869
0.0,0.6295990779351042,0.6295990779351043,1.2591981558702083,1,0.6033452421835629,0.8999999999999999,162,0.0
3.093668,0.0552677445429045,0.0552677445429045,0.110535489085809,6,0.6033452421835629,0.8999999999999999,162,3.173733106513675
4.375107,0.0031071434682942,0.0031071434682942,0.0062142869365885,12,0.6033452421835629,0.8999999999999999,162,0.713706924557596
5.35839,0.0001751362523084,0.0001751362523084,0.0003502725046169,8,0.6033452421835629,0.8999999999999999,162,0.0402285777334926
6.187335,1.2753157299516028e-05,1.2753157299516008e-05,2.550631459903204e-05,6,0.6033452421835629,0.8999999999999999,162,0.0029293834793216
6.917651,1.102630933609646e-06,1.1026309336096472e-06,2.205261867219293e-06,24,0.6033452421835629,0.8999999999999999,162,0.0012663644475655
7.577907,1.942002246329663e-07,1.942002246329672e-07,3.8840044926593346e-07,24,0.6033452421835629,0.8999999999999999,162,0.0002676452325
0.0,0.6466722448624792,0.6466722448624795,1.2933444897249586,1,0.6205836776745217,0.8749999999999999,162,0.0
3.093668,0.0531828343760374,0.0531828343760374,0.1063656687520749,6,0.6205836776745217,0.8749999999999999,162,3.054007786158757
4.375107,0.0027498317873785,0.0027498317873785,0.005499663574757,12,0.6205836776745217,0.8749999999999999,162,0.6316328834014316
5.35839,0.0001431397133495,0.0001431397133495,0.000286279426699,8,0.6205836776745217,0.8749999999999999,162,0.0328790128219061
6.187335,1.025217512618737e-05,1.025217512618735e-05,2.0504350252374716e-05,6,0.6205836776745217,0.8749999999999999,162,0.0023549111593648
6.917651,9.109331311778076e-07,9.109331311778088e-07,1.821866262355616e-06,24,0.6205836776745217,0.8749999999999999,162,0.001046200769696
7.577907,1.78075056538797e-07,1.780750565387979e-07,3.561501130775949e-07,24,0.6205836776745217,0.8749999999999999,162,0.0002454216518022
0.0,0.6643032404267911,0.6643032404267913,1.3286064808535825,1,0.6388361387825959,0.8499999999999999,162,0.0
3.093668,0.0509601363958524,0.0509601363958524,0.1019202727917048,6,0.6388361387825959,0.8499999999999999,162,2.9263700433154956
4.375107,0.0024116890593393,0.0024116890593393,0.0048233781186787,12,0.6388361387825959,0.8499999999999999,162,0.5539619264749317
5.35839,0.0001154824712238,0.0001154824712238,0.0002309649424477,8,0.6388361387825959,0.8499999999999999,162,0.0265261789563889
6.187335,8.243020927452005e-06,8.243020927451985e-06,1.648604185490399e-05,6,0.6388361387825959,0.8499999999999999,162,0.0018934110791134
6.917651,7.653468262073704e-07,7.653468262073715e-07,1.530693652414742e-06,24,0.6388361387825959,0.8499999999999999,162,0.00087899584641
7.577907,1.6607410467360704e-07,1.660741046736079e-07,3.321482093472149e-07,24,0.6388361387825959,0.8499999999999999,162,0.0002288820336928
0.0,0.6824848773569535,0.6824848773569538,1.3649697547139072,1,0.6581948096547958,0.8249999999999998,162,0.0
3.093668,0.0485984925741628,0.0485984925741628,0.0971969851483256,6,0.6581948096547958,0.8249999999999998,162,2.7907533785740712
4.375107,0.0020941454464305,0.0020941454464305,0.0041882908928611,12,0.6581948096547958,0.8249999999999998,162,0.4810225602388181
5.35839,9.187775980870672e-05,9.18777598087069e-05,0.0001837555196174,8,0.6581948096547958,0.8249999999999998,162,0.0211042063177957
6.187335,6.648880811119873e-06,6.648880811119857e-06,1.3297761622239729e-05,6,0.6581948096547958,0.8249999999999998,162,0.0015272391884331
6.917651,6.55632004138351e-07,6.556320041383519e-07,1.311264008276703e-06,24,0.6581948096547958,0.8249999999999998,162,0.0007529890876622
7.577907,1.571272111926503e-07,1.5712721119265118e-07,3.142544223853015e-07,24,0.6581948096547958,0.8249999999999998,162,0.0002165514949903
0.0,0.7011996692648386,0.7011996692648387,1.4023993385296771,1,0.6787633974565083,0.7999999999999998,162,0.0
3.093668,0.0460987283082345,0.0460987283082344,0.092197456616469,6,0.6787633974565083,0.7999999999999998,162,2.647205190116739
4.375107,0.0017985077377118,0.0017985077377118,0.0035970154754236,12,0.6787633974565083,0.7999999999999998,162,0.4131149524872071
5.35839,7.201299990149308e-05,7.201299990149324e-05,0.0001440259998029,8,0.6787633974565083,0.7999999999999998,162,0.0165412958549354
6.187335,5.398969690484968e-06,5.398969690484954e-06,1.0797939380969924e-05,6,0.6787633974565083,0.7999999999999998,162,0.0012401362458898
6.917651,5.733231536462552e-07,5.733231536462561e-07,1.1466463072925113e-06,24,0.6787633974565083,0.7999999999999998,162,0.000658457908819
7.577907,1.5042451033330862e-07,1.5042451033330952e-07,3.008490206666182e-07,24,0.6787633974565083,0.7999999999999998,162,0.0002073138850274
0.0,0.7204168564679806,0.7204168564679806,1.4408337129359612,1,0.7006589909228472,0.7749999999999999,162,0.0
3.093668,0.0434642272057367,0.0434642272057366,0.0869284544114734,6,0.7006589909228472,0.7749999999999999,162,2.4959197805655458
4.375107,0.0015259167877417,0.0015259167877417,0.0030518335754835,12,0.7006589909228472,0.7749999999999999,162,0.3505011560691865
5.35839,5.555448358973818e-05,5.55544835897383e-05,0.0001111089671794,8,0.7006589909228472,0.7749999999999999,162,0.0127607952783947
6.187335,4.429280643649708e-06,4.429280643649694e-06,8.858561287299402e-06,6,0.7006589909228472,0.7749999999999999,162,0.0010173999456024
6.917651,5.11586092878984e-07,5.115860928789849e-07,1.023172185757969e-06,24,0.7006589909228472,0.7749999999999999,162,0.0005875532965232
7.577907,1.4537801738502502e-07,1.453780173850259e-07,2.907560347700509e-07,24,0.7006589909228472,0.7749999999999999,162,0.0002003588478692
0.0,0.7400889803985742,0.7400889803985744,1.4801779607971486,1,0.7240142906202754,0.7499999999999999,162,0.0
3.093668,0.040701588908234,0.0407015889082339,0.0814031778164679,6,0.7240142906202754,0.7499999999999999,162,2.337276132292539
4.375107,0.001277300511201,0.001277300511201,0.002554601022402,12,0.7240142906202754,0.7499999999999999,162,0.2933943118132182
5.35839,4.21529497978976e-05,4.21529497978977e-05,8.43058995957953e-05,8,0.7240142906202754,0.7499999999999999,162,0.0096824797566975
6.187335,3.683012101921214e-06,3.6830121019212024e-06,7.366024203842416e-06,6,0.7240142906202754,0.7499999999999999,162,0.0008459830418557
6.917651,4.650150726037287e-07,4.6501507260372954e-07,9.300301452074582e-07,24,0.7240142906202754,0.7499999999999999,162,0.0005340667829802
7.577907,1.415491588335876e-07,1.415491588335885e-07,2.830983176671761e-07,24,0.7240142906202754,0.7499999999999999,162,0.0001950819449246
0.0,0.7601481056237696,0.7601481056237697,1.520296211247539,1,0.7489803006416643,0.7249999999999999,162,0.0
3.093668,0.0378213512352457,0.0378213512352457,0.0756427024704915,6,0.7489803006416643,0.7249999999999999,162,2.1718793763186377
4.375107,0.0010533236686744,0.0010533236686744,0.0021066473373488,12,0.7489803006416643,0.7249999999999999,162,0.2419471143847926
5.35839,3.14502130835407e-05,3.145021308354078e-05,6.290042616708148e-05,8,0.7489803006416643,0.7249999999999999,162,0.0072240745424747
6.187335,3.1109116147619186e-06,3.110911614761908e-06,6.221823229523826e-06,6,0.7489803006416643,0.7249999999999999,162,0.0007145723114588
6.917651,4.294755967991578e-07,4.294755967991586e-07,8.589511935983163e-07,24,0.7489803006416643,0.7249999999999999,162,0.0004932499264309
7.577907,1.3866036806227768e-07,1.3866036806227845e-07,2.773207361245561e-07,24,0.7489803006416643,0.7249999999999999,162,0.0001911006360507
0.0,0.7805018955575855,0.7805018955575858,1.5610037911151713,1,0.7757295970931523,0.7,162,0.0
3.093668,0.0348387383754465,0.0348387383754465,0.0696774767508931,6,0.7757295970931523,0.7,162,2.0006037569614983
4.375107,0.0008543362476135,0.0008543362476135,0.001708672495227,12,0.7757295970931523,0.7,162,0.1962399554588546
5.35839,2.308632219628839e-05,2.3086322196288457e-05,4.6172644392576846e-05,8,0.7757295970931523,0.7,162,0.0053028992844839
6.187335,2.6713049921233467e-06,2.671304992123337e-06,5.342609984246684e-06,6,0.7757295970931523,0.7,162,0.0006135952477001
6.917651,4.018591342335554e-07,4.018591342335561e-07,8.037182684671115e-07,24,0.7757295970931523,0.7,162,0.0004615325989965
7.577907,1.3648947788869816e-07,1.3648947788869893e-07,2.729789557773971e-07,24,0.7757295970931523,0.7,162,0.0001881087321725
0.0,0.8010298909820592,0.8010298909820595,1.6020597819641187,1,0.8044603229114172,0.6749999999999999,162,0.0
3.093668,0.0317743708057256,0.0317743708057255,0.0635487416114512,6,0.8044603229114172,0.6749999999999999,162,1.8246333987175456
4.375107,0.0006803240093858,0.0006803240093858,0.0013606480187717,12,0.8044603229114172,0.6749999999999999,162,0.1562695644395358
5.35839,1.6707516480313224e-05,1.670751648031328e-05,3.34150329606265e-05,8,0.8044603229114172,0.6749999999999999,162,0.0038376956032953
6.187335,2.3299828142874252e-06,2.329982814287416e-06,4.659965628574842e-06,6,0.8044603229114172,0.6749999999999999,162,0.0005351939918075
6.917651,3.799287005157146e-07,3.799287005157152e-07,7.598574010314298e-07,24,0.8044603229114172,0.6749999999999999,162,0.0004363456386697
7.577907,1.3489609818091314e-07,1.3489609818091388e-07,2.69792196361827e-07,24,0.8044603229114172,0.6749999999999999,162,0.0001859127487067
0.0,0.8215805138405728,0.8215805138405731,1.643161027681146,1,0.8354011045618563,0.6499999999999999,162,0.0
3.093668,0.0286548411379452,0.0286548411379452,0.0573096822758905,6,0.8354011045618563,0.6499999999999999,162,1.6454953740836609
4.375107,0.0005308654287075,0.0005308654287075,0.001061730857415,12,0.8354011045618563,0.6499999999999999,162,0.1219391175022891
5.35839,1.197424026449507e-05,1.197424026449511e-05,2.394848052899018e-05,8,0.8354011045618563,0.6499999999999999,162,0.0027504679866695
6.187335,2.059752027633131e-06,2.059752027633123e-06,4.119504055266254e-06,6,0.8354011045618563,0.6499999999999999,162,0.0004731223350845
6.917651,3.6210051719614786e-07,3.621005171961485e-07,7.242010343922964e-07,24,0.8354011045618563,0.6499999999999999,162,0.0004158700862138
7.577907,1.337665199121655e-07,1.337665199121662e-07,2.675330398243317e-07,24,0.8354011045618563,0.6499999999999999,162,0.0001843559727609
0.0,0.8419695030064972,0.8419695030064973,1.6839390060129946,1,0.8688171487443305,0.6249999999999999,162,0.0
